Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
5162,6400,34500,0.127,952,0,0,1,0,0,2,3,0,103.8109589,0,0,0,0
5163,39000,84200,0.158,720,360,0,1,0,0,2,2,1,61.78082192,0,0,1,0
5164,13400,64900,0.152,1357,0,0,1,0,0,4,3,1,96.80547945,0,0,0,0
5165,21900,103300,0.258,1290,600,0,2,1,1,3,2,1,40.76712329,0,0,1,0
5166,15900,45800,0.155,576,0,0,1,0,0,2,2,0,59.78082192,0,0,0,0
5167,40300,123700,0.189,1176,0,100,1,1,0,3,2,1,3.742465753,420,0,0,0
5168,21600,139400,0.177,1054,400,144,2,1,1,3,2,1,21.75342466,150,0,1,0
5169,16300,64300,0.157,800,0,0,1,0,0,2,2,1,62.78356164,0,0,1,0
5170,8700,92500,0.15,800,382,0,1,0,0,2,2,1,30.76164384,0,0,0,0
5171,4700,30600,0.115,616,0,0,1,0,0,2,2,0,47.77260274,0,0,1,0
5172,17700,81700,0.218,876,0,0,1,0,0,3,2,0,54.77808219,0,0,1,0
5173,29500,62700,1.21,948,0,0,1,0,0,3,2,0,67.78630137,0,0,0,0
5174,24700,99100,0.16,1318,0,144,1,0,1,3,3,1,82.79726027,0,0,1,0
5175,7400,46900,0.236,1105,0,156,1,0,0,2,3,0,74.79178082,0,0,1,0
5176,12800,59500,0.2,816,0,0,1,0,0,2,2,1,23.75616438,0,0,1,0
5177,33700,121600,0.176,1106,500,256,2,0,1,3,2,1,60.78082192,276,0,1,0
5178,25400,127700,0.31,1742,300,432,2,0,1,2,2,1,63.78356164,0,0,1,0
5179,12900,42000,0.15,1007,0,0,1,0,0,2,3,0,104.8109589,0,0,1,0
5180,22300,72000,0.234,1411,0,0,1,0,0,2,3,1,85.79726027,0,0,0,0
5181,15200,72500,0.149,762,0,0,1,0,0,2,2,1,69.78630137,0,0,1,0
5182,26400,89400,0.546,1095,0,0,1,0,0,3,2,1,59.78082192,264,0,1,0
5183,24700,120200,0.571,1179,0,0,1,0,0,3,2,1,48.77260274,0,0,1,0
5184,28300,115500,0.186,1116,500,344,2,0,1,3,2,1,52.77534247,0,0,1,0
5185,21100,75000,0.141,912,0,0,1,0,0,3,2,0,57.77808219,0,0,0,0
5186,12900,71200,0.259,975,0,0,1,0,0,3,2,1,39.76712329,0,0,0,0
5187,15500,40700,0.152,960,0,0,1,0,0,3,3,1,91.80273973,0,1,0,0
5188,26900,59600,0.172,796,0,0,1,0,0,2,2,1,59.78082192,384,1,0,0
5189,36100,118900,0.42,1348,0,108,1,0,1,3,3,0,63.78356164,0,0,1,0
5190,19800,75300,0.248,864,0,0,1,0,0,2,2,1,55.77808219,0,0,1,0
5191,15800,39400,0.149,667,0,0,1,0,0,2,2,0,63.78356164,0,0,1,0
5192,19900,80100,0.207,1091,200,160,1,0,0,2,3,1,68.78630137,0,0,0,0
5193,17600,72600,0.161,916,0,226,1,0,0,2,3,1,60.78082192,0,0,0,0
5194,20100,109900,0.187,1320,348,0,1,0,1,3,2,1,47.77260274,0,0,1,0
5195,24700,65700,0.199,926,0,0,1,0,0,2,3,1,59.78082192,220,0,1,0
5196,21900,61100,0.289,1148,0,0,1,1,0,3,2,0,82.79726027,0,0,1,0
5197,15500,33500,0.158,864,0,0,1,0,0,3,3,0,96.80547945,0,0,1,0
5198,19000,81700,0.173,1091,0,0,1,0,0,2,3,1,87.8,0,0,1,0
5199,7700,58900,0.22,2678,0,0,3,0,0,4,5,0,131.8273973,0,1,0,0
5200,13300,76800,0.161,1163,751,0,3,0,0,3,3,0,69.78630137,0,0,0,0
5201,5500,84000,0.119,1213,0,112,1,0,0,3,3,1,60.78082192,0,0,1,0
5202,58200,79400,0.387,1420,0,340,2,0,1,2,4,1,96.80547945,0,0,1,0
5203,37400,151400,0.276,1787,380,275,2,1,1,3,4,1,20.75342466,400,0,0,0
5204,3600,23700,0.131,878,0,0,1,0,0,2,3,0,100.8082192,0,1,0,0
5205,8900,43300,0.149,793,0,0,1,0,0,2,2,1,96.80547945,0,0,1,0
5206,29200,165400,0.223,2099,0,0,2,1,0,5,3,1,45.76986301,484,0,1,0
5207,12300,74200,0.152,825,400,280,1,0,0,2,3,1,49.77260274,0,0,1,0
5208,25400,105600,0.138,1328,500,0,2,0,0,3,3,1,60.78082192,0,0,0,0
5209,17800,38500,0.169,540,0,0,1,0,0,2,2,0,90.80273973,0,0,1,0
5210,21700,95500,0.174,1006,0,140,1,1,0,3,2,1,51.77534247,252,0,1,0
5211,30400,125300,0.209,1618,0,0,1,1,1,3,4,1,94.80547945,0,0,1,0
5212,21800,39900,0.193,883,0,0,1,0,0,2,2,1,92.80273973,0,0,0,0
5213,16600,62800,0.152,1022,0,0,1,0,0,2,4,1,85.79726027,0,0,1,0
5214,26000,148400,0.161,1619,0,0,1,1,1,2,6,1,77.79178082,0,0,1,0
5215,32600,49500,0.474,868,0,0,1,0,1,2,3,1,91.80273973,0,0,0,0
5216,13200,41000,0.251,828,0,120,1,0,0,2,3,0,94.80547945,0,0,0,0
5217,21300,79400,0.317,1050,0,120,1,0,1,2,3,1,85.79726027,0,0,1,0
5218,18100,88000,0.183,1072,0,0,1,0,0,3,2,0,34.76438356,0,0,1,0
5219,10700,30700,0.134,672,0,0,1,0,0,2,3,0,98.80821918,0,0,0,0
5220,8600,76000,0.122,1284,0,0,1,0,0,3,2,1,42.76986301,0,0,1,0
5221,30400,97500,0.255,1123,0,0,1,0,0,2,2,1,57.77808219,0,0,1,0
5222,10200,74400,0.132,855,0,0,1,0,0,3,2,1,49.77260274,0,0,0,0
5223,17100,35300,0.26,533,0,0,1,0,0,2,2,1,98.80821918,0,0,1,0
5224,42300,187100,0.461,1992,996,186,3,1,2,5,1,1,43.76986301,598,0,1,0
5225,30600,145300,0.188,2112,0,0,2,0,1,3,3,1,70.7890411,0,0,1,0
5226,14100,48700,0.26,672,0,0,1,0,0,2,2,0,56.77808219,350,0,0,0
5227,18600,95700,0.161,911,0,0,1,0,0,2,2,1,63.78356164,0,0,1,0
5228,28300,151300,0.231,1217,600,128,2,2,1,3,5,1,10.74794521,684,0,0,0
5229,21400,130000,0.152,1528,300,156,1,1,1,3,3,1,81.79452055,0,0,1,0
5230,4400,40800,0.107,1564,0,0,1,1,0,3,4,0,96.80547945,0,1,0,0
5231,40900,136100,0.502,1818,0,733,2,1,1,3,3,1,22.75616438,420,0,1,0
5232,16100,44800,0.154,1352,0,0,1,0,0,4,3,0,113.8136986,0,1,0,0
5233,33200,136500,0.196,1130,441,120,2,1,1,3,3,1,9.745205479,465,0,0,0
5234,33500,131000,0.383,1723,0,0,1,1,1,3,3,1,59.78082192,0,0,0,0
5235,24400,43900,0.922,768,0,0,1,0,0,2,2,0,90.80273973,0,0,0,0
5236,41100,95800,0.166,1144,0,0,1,0,0,2,4,1,85.79726027,0,0,1,0
5237,21300,67200,0.183,1334,0,180,1,0,0,3,2,1,87.8,0,0,0,0
5238,22500,63300,0.491,1236,0,0,1,1,0,4,2,0,100.8082192,0,0,0,0
5239,15400,54800,0.22,1085,0,0,1,0,0,3,3,1,89.8,0,0,1,0
5240,15100,78200,0.185,826,0,0,1,0,0,3,2,1,54.77808219,0,0,1,0
5241,16900,85900,0.164,1202,0,128,1,0,0,3,3,1,68.78630137,0,0,0,0
5242,6400,42500,0.172,1224,0,0,2,0,0,3,3,0,104.8109589,0,1,0,0
5243,26300,134800,0.211,1557,0,292,2,1,1,3,6,1,15.75068493,420,0,0,0
5244,21800,54900,0.193,816,0,0,1,0,0,2,3,0,86.8,0,0,1,0
5245,12000,45100,0.152,616,0,72,1,0,0,2,2,0,56.77808219,0,0,0,0
5246,32500,50000,0.317,1696,0,0,1,0,1,4,3,0,99.80821918,0,1,0,0
5247,70300,294400,0.48,2530,0,336,2,0,1,3,5,1,21.75342466,832,0,0,0
5248,25300,126000,0.172,1638,0,0,1,1,0,4,4,1,45.76986301,0,0,1,0
5249,19400,64900,0.114,928,0,0,1,0,1,2,3,1,90.80273973,0,0,0,0
5250,15000,57500,0.146,1247,0,0,1,0,0,4,2,1,104.8109589,0,1,0,0
5251,21300,87400,0.262,1310,0,0,1,0,0,4,2,1,59.78082192,240,0,1,0
5252,58600,100300,1.731,1492,0,0,1,1,1,3,3,1,42.76986301,484,0,0,0
5253,13700,68300,0.135,911,0,0,1,0,2,2,2,0,55.77808219,0,0,0,0
5254,27300,96500,0.173,1308,0,0,1,0,0,3,3,1,96.80547945,0,0,0,0
5255,17700,60800,0.207,816,0,0,1,0,0,2,2,1,57.77808219,264,0,0,0
5256,12400,50200,0.138,1063,0,0,1,0,0,2,4,0,98.80821918,0,0,0,0
5257,19000,64500,0.22,925,0,0,1,0,0,2,3,0,70.7890411,0,0,1,0
5258,21600,84800,0.172,801,300,144,1,0,0,3,2,1,45.76986301,0,0,1,0
5259,23600,84300,0.197,1298,0,0,1,0,0,2,3,1,71.7890411,0,0,0,0
5260,25400,94000,0.138,1037,400,0,1,0,0,3,2,1,60.78082192,0,0,1,0
5261,14900,66100,0.172,1722,0,0,2,1,0,3,2,0,105.8109589,0,0,0,0
5262,13200,71800,0.109,1037,384,0,1,0,0,2,3,1,85.79726027,0,0,1,0
5263,14400,77900,0.093,868,0,128,2,0,0,2,2,1,86.8,0,0,1,0
5264,22500,111400,0.149,1256,256,0,1,0,0,3,3,1,55.77808219,0,0,1,0
5265,4700,39900,0.086,940,0,0,1,0,0,2,5,0,96.80547945,0,1,0,0
5266,18800,101700,0.22,1094,0,498,1,0,0,2,3,1,58.78082192,0,0,1,0
5267,14300,49200,0.176,654,0,64,1,0,0,2,2,1,93.80273973,0,0,1,0
5268,31500,46700,0.303,672,0,0,1,0,0,2,2,0,69.78630137,0,1,0,0
5269,20100,93000,0.39,1420,0,0,1,0,1,4,2,1,53.77534247,0,0,1,0
5270,20800,86400,0.177,1007,525,0,1,1,0,2,3,1,57.77808219,0,0,1,0
5271,16100,54000,0.146,702,0,0,1,0,0,2,3,0,96.80547945,0,0,1,0
5272,34200,126100,0.244,1149,440,220,2,1,1,3,3,1,21.75342466,176,0,1,0
5273,5200,42700,0.143,1098,0,0,1,0,0,3,3,0,105.8109589,0,0,0,0
5274,20000,101900,0.172,816,300,0,1,0,0,2,2,1,61.78082192,0,0,1,0
5275,15400,73600,0.165,972,360,0,1,0,0,4,2,0,53.77534247,0,0,0,0
5276,16300,75700,0.153,1033,0,0,1,0,0,2,3,0,73.7890411,0,0,1,0
5277,34400,133400,0.273,2323,0,45,2,0,1,4,4,0,85.79726027,0,0,1,0
5278,4000,27800,0.088,802,0,0,1,0,0,2,3,0,113.8136986,0,1,0,0
5279,16100,81700,0.145,896,260,100,1,0,0,2,2,0,31.76164384,0,0,0,0
5280,19700,131400,0.153,1826,252,180,2,1,0,4,2,1,55.77808219,240,0,1,0
5281,5800,49200,0.142,1278,400,0,1,0,0,3,2,0,100.8082192,0,0,0,0
5282,27000,102400,0.176,1172,0,158,1,1,0,4,2,1,53.77534247,0,0,1,0
5283,27200,83500,0.16,1488,0,0,1,0,0,4,3,1,91.80273973,0,0,0,0
5284,20100,75100,0.202,1470,0,0,1,0,0,3,3,1,110.8136986,0,0,1,0
5285,15200,87600,0.152,1263,0,0,1,1,0,3,2,1,77.79178082,0,0,1,0
5286,40800,139700,0.321,1491,0,168,1,0,1,3,2,1,59.78082192,342,0,1,0
5287,15200,76100,0.204,1068,294,0,1,0,0,3,2,1,50.77534247,0,0,1,0
5288,23500,82100,0.152,888,0,252,1,0,0,2,3,1,59.78082192,0,0,1,0
5289,9300,80000,0.172,1697,0,0,2,0,0,4,4,1,104.8109589,0,0,0,0
5290,18000,67400,0.115,728,0,96,1,0,0,2,3,1,84.79726027,216,0,1,0
5291,40000,169100,0.309,1931,0,333,2,1,1,3,2,1,13.74794521,489,0,0,0
5292,14700,43100,0.153,763,0,0,1,0,0,2,2,0,53.77534247,0,0,0,0
5293,21500,84800,0.175,988,446,0,1,0,0,3,2,1,49.77260274,0,0,0,0
5294,6000,41100,0.179,960,0,0,1,0,0,2,2,0,78.79452055,0,1,0,0
5295,17200,27600,0.165,576,0,112,1,0,0,1,2,0,92.80273973,0,1,0,0
5296,14800,97200,0.152,1420,216,144,2,0,0,3,2,1,58.78082192,0,0,0,0
5297,21200,90100,0.187,1005,0,0,1,0,1,3,2,1,50.77534247,0,0,1,0
5298,18200,98000,0.241,1443,288,0,1,1,1,4,2,1,49.77260274,0,1,0,0
5299,21900,95600,0.174,1030,500,160,1,0,1,3,2,1,50.77534247,0,0,1,0
5300,19500,135100,0.153,1330,0,128,2,1,0,3,2,1,7.745205479,400,0,0,0
5301,17000,69200,0.16,1016,0,0,1,0,0,2,2,1,90.80273973,0,0,1,0
5302,13300,59000,0.153,1116,0,0,1,0,0,2,3,1,90.80273973,0,0,0,0
5303,15400,63300,0.203,970,0,0,2,0,0,2,2,0,56.77808219,0,0,1,0
5304,15200,88100,0.135,784,480,148,1,0,0,4,2,1,23.75616438,0,0,1,0
5305,25400,147100,0.231,1208,0,120,2,0,0,3,2,1,9.745205479,589,0,0,0
5306,20700,62000,0.128,768,0,0,1,0,0,2,2,1,89.8,0,0,0,0
5307,4400,46100,0.161,837,0,0,1,0,0,2,2,0,71.7890411,0,0,0,0
5308,34400,82200,0.228,1160,0,148,1,1,0,3,3,1,51.77534247,0,0,1,0
5309,23600,160400,0.254,1412,900,0,2,0,1,3,2,1,18.75342466,504,0,0,0
5310,14700,60800,0.149,960,0,140,1,0,0,2,3,1,90.80273973,0,0,1,0
5311,25200,97100,0.186,1128,600,240,2,0,0,2,2,1,30.76164384,0,0,1,0
5312,23900,105400,0.184,1059,300,0,2,0,0,3,2,1,59.78082192,0,0,1,0
5313,9000,6000,0.147,528,0,128,1,0,0,2,2,0,71.7890411,0,1,0,0
5314,61200,313600,0.268,2522,0,312,3,0,1,3,3,1,5.742465753,747,0,0,0
5315,21000,109600,0.209,928,784,93,2,1,0,3,2,1,39.76712329,0,0,1,0
5316,27200,76500,0.169,742,300,0,1,0,0,2,3,1,71.7890411,0,0,1,0
5317,18600,59600,0.17,720,0,0,1,0,0,2,2,1,60.78082192,0,0,1,0
5318,33500,147200,0.26,2240,300,240,2,1,1,4,5,1,79.79452055,0,0,1,0
5319,19800,108700,0.228,972,0,256,1,1,0,3,3,1,39.76712329,0,0,1,0
5320,21400,68800,0.161,1144,0,184,1,0,0,3,3,1,86.8,0,0,1,0
5321,16400,42500,0.169,728,0,0,1,0,0,2,2,1,93.80273973,0,0,1,0
5322,21400,75700,0.239,864,0,0,1,0,0,3,2,1,60.78082192,240,0,0,0
5323,28400,93500,0.413,1270,0,228,1,0,1,2,3,1,80.79452055,0,0,1,0
5324,19600,107800,0.165,1563,0,0,2,0,0,3,4,1,96.80547945,0,0,1,0
5325,20700,97400,0.172,1112,312,0,1,1,0,3,2,1,53.77534247,240,0,0,0
5326,27900,72600,0.197,1194,0,0,1,0,0,3,2,1,98.80821918,0,0,1,0
5327,15700,85400,0.15,1232,0,0,1,0,0,4,3,1,84.79726027,0,0,1,0
5328,30400,52700,0.228,720,0,0,1,0,0,2,2,1,71.7890411,0,0,0,0
5329,18900,84800,0.207,1180,0,156,1,0,0,3,3,1,54.77808219,0,0,0,0
5330,5200,50400,0.149,1206,0,0,1,0,0,2,3,1,77.79178082,0,0,0,0
5331,21800,89500,0.161,1314,0,100,2,0,0,3,3,1,18.75342466,0,0,1,0
5332,25500,89100,0.166,865,0,54,1,0,0,2,2,1,60.78082192,0,0,1,0
5333,16100,56900,0.144,900,0,0,1,0,0,2,2,0,41.76712329,0,1,0,0
5334,16800,59700,0.14,708,0,0,1,0,0,2,2,0,91.80273973,0,0,1,0
5335,16800,59000,0.153,704,400,0,1,0,0,2,2,1,92.80273973,0,0,1,0
5336,9600,19500,0.224,834,0,0,1,0,1,2,2,0,104.8109589,0,1,0,0
5337,29800,68700,0.263,1132,0,235,1,0,0,3,3,1,82.79726027,0,0,1,0
5338,19300,88200,0.183,935,0,0,1,0,0,3,2,1,53.77534247,0,0,1,0
5339,16200,102900,0.145,1004,0,150,1,0,0,3,4,1,14.75068493,0,0,0,0
5340,61600,125600,0.485,2220,0,132,2,1,2,3,5,1,66.78630137,0,0,1,0
5341,27300,100800,0.178,1008,504,332,1,0,0,3,3,1,52.77534247,0,0,0,0
5342,27200,62500,0.166,986,0,140,1,0,0,3,3,1,130.8273973,0,0,0,0
5343,28000,61700,0.191,820,0,0,1,0,0,2,2,1,70.7890411,0,0,0,0
5344,27600,125100,0.187,1236,450,120,2,1,1,3,3,1,22.75616438,440,0,1,0
5345,17700,87500,0.159,1150,200,0,1,0,0,3,3,1,64.78356164,0,0,1,0
5346,40000,170400,0.339,2137,900,189,3,0,1,3,3,1,44.76986301,660,0,1,0
5347,20800,75600,0.18,1109,0,0,1,1,1,3,3,1,79.79452055,0,0,1,0
5348,23600,59100,0.431,936,0,100,1,0,0,2,2,0,60.78082192,0,1,0,0
5349,19900,77300,0.118,780,0,0,1,0,0,2,3,1,69.78630137,180,0,1,0
5350,17100,78200,0.379,1024,448,0,1,0,0,3,2,0,62.78356164,0,1,0,0
5351,10700,111900,0.109,1764,0,64,2,0,0,3,3,1,70.7890411,0,0,1,0
5352,5100,26200,0.126,648,0,0,1,0,0,2,2,0,58.78082192,0,0,1,0
5353,15000,124900,0.161,2064,0,0,2,1,0,3,3,1,43.76986301,0,0,1,0
5354,22900,67900,0.152,738,0,0,1,0,0,2,2,0,90.80273973,0,0,1,0
5355,31200,105200,0.197,1498,0,192,1,0,0,3,5,1,92.80273973,0,0,1,0
5356,17100,44100,0.15,884,0,0,1,0,0,2,3,1,97.80547945,0,0,1,0
5357,15000,74300,0.166,1106,0,0,1,0,0,2,4,1,70.7890411,200,0,1,0
5358,9200,59300,0.294,882,0,0,1,0,0,3,2,0,74.79178082,0,0,0,0
5359,18100,85700,0.187,912,0,0,1,0,0,3,2,1,50.77534247,0,0,1,0
5360,14000,78100,0.172,973,200,0,1,0,0,2,2,1,55.77808219,0,0,0,0
5361,11300,23600,0.102,620,0,0,1,0,0,2,2,0,94.80547945,0,1,0,0
5362,14200,100200,0.176,816,550,1124,2,0,0,2,3,1,41.76712329,0,0,1,0
5363,19400,72000,0.152,1038,0,96,1,0,0,2,3,1,100.8082192,0,0,1,0
5364,21700,104800,0.174,1336,0,216,1,0,0,3,2,1,50.77534247,0,0,1,0
5365,40500,199800,0.264,1401,0,388,2,0,1,3,2,1,5.742465753,854,0,0,0
5366,27000,95500,0.212,1238,0,140,1,1,0,1,4,1,56.77808219,0,0,1,0
5367,20900,102000,0.173,1118,0,48,1,0,0,3,3,1,63.78356164,240,0,1,0
5368,48600,93200,0.344,994,0,0,1,1,0,2,3,1,57.77808219,400,0,1,0
5369,27700,96000,0.158,1102,0,360,1,0,0,3,3,1,58.78082192,0,0,1,0
5370,16400,84300,0.235,1092,350,0,1,0,0,4,2,0,56.77808219,312,0,1,0
5371,26400,87100,0.179,1152,0,131,1,0,1,2,3,1,88.8,0,0,1,0
5372,8700,43200,0.114,864,0,0,1,0,0,2,2,0,103.8109589,0,0,1,0
5373,6200,55900,0.137,963,0,0,2,0,0,3,5,1,107.8136986,0,0,1,0
5374,30700,91800,0.305,1074,400,192,1,0,1,3,2,1,55.77808219,0,0,0,0
5375,29200,73900,0.242,706,0,96,1,0,0,2,2,1,60.78082192,0,0,1,0
5376,15000,49100,0.16,712,0,0,1,0,0,2,3,0,65.78356164,0,0,1,0
5377,21600,89600,0.205,1016,0,0,1,0,0,3,2,1,60.78082192,200,0,1,0
5378,16000,109900,0.45,1480,0,232,2,0,0,2,2,1,68.78630137,0,0,1,0
5379,15200,58700,0.137,768,0,0,1,0,0,2,2,1,87.8,0,0,1,0
5380,12200,53400,0.223,1517,0,0,1,0,0,4,3,0,74.79178082,0,0,0,0
5381,11500,50900,0.152,660,0,0,1,0,0,2,2,1,55.77808219,0,0,0,0
5382,29300,127300,0.202,1976,0,0,1,1,1,5,3,1,92.80273973,0,0,1,0
5383,17300,45600,0.202,1033,0,0,1,0,0,3,2,0,110.8136986,0,1,0,0
5384,25600,123000,0.161,1507,0,0,1,1,0,2,4,1,85.79726027,0,0,1,0
5385,22300,101700,0.204,1292,0,168,2,0,0,4,3,1,54.77808219,0,0,1,0
5386,18400,73300,0.172,768,250,0,1,0,1,2,2,1,60.78082192,0,0,1,0
5387,10700,49700,0.122,680,0,0,1,0,0,2,2,1,62.78356164,0,0,1,0
5388,19400,91400,0.208,1432,616,200,1,1,0,3,2,1,51.77534247,0,0,1,0
5389,34800,115600,0.252,1048,400,120,2,0,0,3,1,1,26.75890411,0,0,1,0
5390,19000,64000,0.112,920,0,0,1,0,0,2,3,1,91.80273973,0,0,1,0
5391,10400,29400,0.105,1010,0,0,2,0,0,3,3,1,97.80547945,0,0,0,0
5392,26600,110500,0.178,1320,400,0,1,0,1,3,3,1,53.77534247,0,0,0,0
5393,20700,49200,1.128,829,0,124,2,0,0,2,3,1,58.78082192,0,0,1,0
5394,6600,77800,0.115,873,0,0,1,1,0,4,2,1,30.76164384,0,0,1,0
5395,3000,72200,0.083,1508,0,0,1,1,0,3,3,1,73.7890411,0,0,1,0
5396,22000,113700,0.172,1231,380,0,1,0,0,3,4,1,48.77260274,0,0,1,0
5397,25100,112000,0.161,1234,0,168,2,0,1,3,3,1,79.79452055,0,0,1,0
5398,6100,51300,0.161,1462,0,0,1,0,0,3,4,0,99.80821918,0,0,0,0
5399,27200,154400,0.152,1858,0,230,2,0,1,3,3,1,56.77808219,0,0,1,0
5400,33500,95700,0.454,1116,250,0,1,0,0,3,3,1,32.76164384,0,0,1,0
5401,36600,130700,0.232,1268,0,156,2,0,1,2,4,1,14.75068493,452,0,0,0
5402,18800,80400,0.153,864,0,0,1,0,0,2,3,1,54.77808219,0,0,1,0
5403,14800,21800,0.161,668,0,260,1,0,0,2,2,0,98.80821918,0,0,1,0
5404,15500,128600,0.15,1216,700,734,2,0,1,3,2,1,55.77808219,0,0,1,0
5405,16700,37100,0.248,836,0,0,1,0,0,3,2,0,64.78356164,0,1,0,0
5406,24900,92600,0.161,1284,0,0,1,1,1,2,3,1,88.8,0,0,0,0
5407,15400,50900,0.146,708,0,0,1,0,0,2,2,0,87.8,0,0,0,0
5408,29500,115200,0.184,1265,0,256,1,0,1,3,3,1,73.7890411,0,0,1,0
5409,7800,86800,0.138,930,567,0,1,0,0,2,3,1,68.78630137,0,0,1,0
5410,19300,107900,0.172,984,500,326,2,0,0,3,2,1,36.76438356,0,0,1,0
5411,29200,160900,0.19,1954,0,0,1,1,1,4,3,1,45.76986301,0,0,1,0
5412,24500,112100,0.161,1288,0,0,1,1,1,3,2,1,95.80547945,0,0,1,0
5413,19900,111300,0.228,1401,150,0,1,1,1,2,3,0,58.78082192,494,0,1,0
5414,18000,74400,0.193,855,0,283,1,0,0,3,2,1,46.77260274,0,0,0,0
5415,33000,189200,0.201,2145,0,100,2,1,0,4,3,1,4.742465753,675,0,0,0
5416,26000,117300,0.219,1354,500,0,1,1,0,3,2,1,49.77260274,0,0,1,0
5417,26000,71800,0.193,788,200,0,1,0,0,2,3,1,68.78630137,0,0,1,0
5418,13400,31700,0.15,684,0,0,1,0,0,2,3,0,99.80821918,0,0,1,0
5419,12600,59200,0.171,1056,0,0,1,0,0,3,3,0,90.80273973,0,0,1,0
5420,20400,134100,0.163,1216,676,128,3,0,1,4,3,1,14.75068493,484,0,0,0
5421,17100,87700,0.226,994,0,0,1,0,0,3,2,1,47.77260274,0,0,1,0
5422,18200,68000,0.178,888,0,224,1,0,0,2,2,0,55.77808219,0,0,1,0
5423,11800,75100,0.183,1680,0,0,2,0,0,3,3,1,75.79178082,0,0,1,0
5424,24900,81800,0.227,1142,0,0,1,1,0,3,2,1,59.78082192,280,0,1,0
5425,20400,95500,0.254,1068,480,0,2,0,1,4,2,1,48.77260274,0,0,1,0
5426,14300,41400,0.2,856,0,144,1,0,0,2,3,0,90.80273973,0,0,0,0
5427,15100,53500,0.152,974,0,0,1,0,0,3,3,0,105.8109589,0,1,0,0
5428,15900,99000,0.145,810,640,120,2,0,0,4,4,1,21.75342466,0,0,1,0
5429,19400,83400,0.23,965,0,0,1,0,0,2,2,1,57.77808219,0,0,1,0
5430,24700,85400,0.23,1177,0,48,1,0,0,2,3,1,55.77808219,0,0,1,0
5431,5600,57500,0.14,2275,0,0,1,0,0,5,4,0,116.8164384,0,1,0,0
5432,75600,447300,0.519,2888,0,0,3,1,0,4,5,1,105.8109589,0,0,1,0
5433,19200,90100,0.184,1056,0,72,1,0,0,3,2,1,50.77534247,280,0,1,0
5434,9000,60500,0.344,1131,100,0,1,0,1,3,3,1,93.80273973,0,0,1,0
5435,21600,66400,0.275,792,0,0,1,0,0,2,2,1,57.77808219,294,0,0,0
5436,17000,102400,0.179,1040,600,0,2,1,1,3,2,1,51.77534247,0,0,1,0
5437,22900,59800,0.433,1014,0,0,1,0,0,3,2,0,74.79178082,0,0,0,0
5438,15900,49000,0.152,1284,0,0,1,0,0,3,3,1,79.79452055,0,0,0,0
5439,10000,58800,0.191,1364,0,0,1,0,0,3,3,0,100.8082192,0,0,0,0
5440,29300,113100,0.224,1393,0,112,2,1,0,3,2,1,20.75342466,440,0,0,0
5441,21200,102300,0.177,1128,670,0,1,0,0,3,3,1,56.77808219,0,0,1,0
5442,13400,85200,0.149,1540,0,0,2,0,0,4,2,0,59.78082192,0,0,0,0
5443,44000,105900,0.321,1657,0,0,2,0,1,4,3,1,85.79726027,0,0,1,0
5444,14200,39300,0.153,748,0,0,1,0,0,2,3,0,98.80821918,0,1,0,0
5445,6100,34400,0.152,1152,0,0,1,0,0,3,3,0,91.80273973,0,1,0,0
5446,19500,106600,0.248,1788,0,290,1,0,1,4,3,1,97.80547945,0,0,1,0
5447,13700,52600,0.15,1123,0,0,1,0,0,2,3,0,96.80547945,0,0,0,0
5448,18900,79100,0.161,864,0,35,1,0,0,3,2,1,60.78082192,0,0,0,0
5449,20200,61100,0.23,784,0,175,1,0,0,2,2,1,64.78356164,252,0,1,0
5450,20700,95600,0.172,1048,524,268,1,0,0,3,2,0,53.77534247,0,0,1,0
5451,12600,25200,0.2,1016,0,0,1,0,0,2,2,1,86.8,0,0,1,0
5452,22500,42700,0.321,784,0,275,1,0,0,3,3,0,82.79726027,0,0,1,0
5453,11000,62400,0.126,694,650,0,1,0,0,2,2,1,51.77534247,0,0,1,0
5454,60600,125600,0.269,1129,500,333,2,0,1,2,3,1,81.79452055,0,0,1,0
5455,24500,118000,0.369,1344,300,0,1,2,0,4,3,1,42.76986301,0,0,1,0
5456,28900,144400,0.19,1464,0,209,1,1,1,3,3,1,70.7890411,0,0,1,0
5457,18000,39700,0.162,1246,0,0,1,0,0,2,3,1,68.78630137,250,1,0,0
5458,10900,82500,0.172,1374,0,116,2,1,0,2,5,1,100.8082192,0,0,1,0
5459,22200,114000,0.212,1056,0,100,1,0,0,2,2,1,3.742465753,506,0,0,0
5460,74400,188800,0.605,2655,0,0,2,1,1,4,5,1,91.80273973,0,0,1,0
5461,15300,90600,0.172,912,700,140,2,0,0,3,1,1,34.76438356,0,0,1,0
5462,16400,113400,0.172,1372,0,16,1,1,0,4,3,1,39.76712329,0,0,0,0
5463,25400,149700,0.158,1558,0,120,2,1,1,3,3,1,10.74794521,440,0,0,0
5464,24600,117400,0.16,1458,0,144,1,0,1,3,3,1,69.78630137,0,0,1,0
5465,6500,39000,0.149,864,0,0,1,0,0,1,3,0,54.77808219,0,1,0,0
5466,16400,76400,0.152,720,0,0,1,0,0,2,2,1,55.77808219,240,0,1,0
